[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   3996       tick        574007         13039       1686698 
      2   3996       tick       1363913            89       2725346 
      3   3996       tick       1367347            79       2732122 
      4   3996       tick       1369508            59       2736479 
      5   3996       tick       1367915            92       2733282 
      6   3996       tick       1367082            88       2731641 
      7   3996       tick       1367611            94       2732677 
      8   3996       tick       1352189           162       2701909 
      9   3996       tick       1351394           154       2700280 
     10   3996       tick       1354098           139       2705702 
     11   3996       tick       1356553           139       2710608 
     12   3996       tick       1362841           109       2723154 
     13   3996       tick       1368672           107       2734807 
     14   3996       tick       1369017            89       2735489 
     15   3996       tick       1369020            90       2735518 
     16   3996       tick       1368908           108       2735253 
     17   3996       tick       1372540           100       2742521 
     18   3996       tick       1366552           108       2730564 
     19   3996       tick       1366254            98       2729972 
     20   3996       tick       1368910            99       2735301 
     21   3996       tick       1365383           121       2728241 
     22   3996       tick       1360575           129       2718708 
     23   3996       tick       1370745           105       2738977 
     24   3996       tick       1371601            90       2740617 
     25   3996       tick       1369573            91       2736532 
     26   3996       tick       1367532            95       2732564 
     27   3996       tick       1370941           101       2739312 
     28   3996       tick       1362435           111       2722362 
     29   3996       tick       1371720           103       2740907 
     30   3996       tick       1369966            96       2737396 
     31   3996       tick       1364003           128       2725483 
     32   3996       tick       1367712           100       2732906 
     33   3996       exit        864345           154       1726953 
