howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,time
0,cpu,cachekiller,299999,1598000.0,1610000.0,1623000.0,1648000.0,1611400.0,1585000.0,2.00442389375,2.004480607,2.004538683,2.004999694,2.00451261902,2.004335908,,
1,cpu,cachekiller,299999,1823000.0,1836000.0,1848000.0,1860000.0,1809904.0,1635000.0,2.11331302805,2.1135022509,2.1136582285500003,2.866332696,2.199189522668571,2.112822201,0.9438020875602616,
2,cpu,cachekiller,299999,1998000.0,2010000.0,2023000.0,2036000.0,1970800.1998002,1660000.0,3.03577101325,3.0485232245,3.06395858725,3.1952358399,3.052760407395,3.014613802,1.3101197580391195,
3,cpu,cachekiller,299999,2086000.0,2098000.0,2098000.0,2110000.0,2054924.075924076,1685000.0,3.11646408165,3.1183437579,3.11994880835,3.850198591,3.239729169052,3.114391529,1.390359094277094,
4,cpu,cachekiller,299999,2098000.0,2098000.0,2098000.0,2136000.0,2077301.4256619145,1835000.0,4.1095079759,4.1194851724,4.7786823775,5.367727989,4.3909754843927935,4.1000896603,1.8844268699348483,
