[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   8005       tick            34       3464066        890072          2157 
      2   8005       tick             1       5283496       1413015            77 
      3   8005       tick             1       5278680       1411788            73 
      4   8005       tick             3       5267095       1408732            82 
      5   8005       tick             1       5286939       1413944            76 
      6   8005       tick             5       5232214       1399329            84 
      7   8005       tick             7       5158818       1379776           103 
      8   8005       tick             3       5223403       1396989            86 
      9   8005       tick             2       5279674       1412176            72 
     10   8005       tick             1       5288769       1414514            72 
     11   8005       tick             2       5279328       1412000            77 
     12   8005       tick             1       5282205       1412808            79 
     13   8005       tick             1       5281629       1412663            75 
     14   8005       tick             1       5279436       1412037            78 
     15   8005       tick             0       5101143       1364369            68 
     16   8005       tick             1       5459429       1460244            75 
     17   8005       tick             1       5270960       1409747            74 
     18   8005       tick             1       5268490       1409128            82 
     19   8005       tick             0       5286457       1413957            74 
     20   8005       tick             1       5272780       1410143            85 
     21   8005       tick             1       5289444       1414428            76 
     22   8005       tick             1       5279318       1411962            73 
     23   8005       tick             2       5232239       1399298            93 
     24   8005       tick             0       5275999       1411063            80 
     25   8005       tick             2       5278821       1411760            73 
     26   8005       tick             6       5210858       1393679            84 
     27   8005       tick            10       5164519       1381399           128 
     28   8005       tick             4       5218086       1395749            88 
     29   8005       tick             4       5234361       1399760            92 
     30   8005       tick             4       5214061       1394569            95 
     31   8005       exit            14       1298231        347208           146 
