,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,10.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,15.59982303789,100000.0,299999.0,299999.0,299999.0,299999.0,31.008220083,1686014.0,1659502.587
std,0.5180720096664481,0.0,0.0,0.0,0.0,0.0,0.6086161454224862,9208.072143103169,6997.347559847539
min,15.1030714344,100000.0,299999.0,299999.0,299999.0,299999.0,28.801234,1648000.0,1627823.0
25%,15.109404978225,100000.0,299999.0,299999.0,299999.0,299999.0,30.619769,1685000.0,1653637.0
50%,15.591954992249999,100000.0,299999.0,299999.0,299999.0,299999.0,31.008344,1685000.0,1659331.0
75%,16.0944404315,100000.0,299999.0,299999.0,299999.0,299999.0,31.428006,1698000.0,1664574.0
max,16.10023349,100000.0,299999.0,299999.0,299999.0,299999.0,32.718078,1698000.0,1678490.0
