,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,5.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
mean,4.343999999999999,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,43364.13426853708,0.0,0.0,0.0,3385115.230460922,674265.5310621243,5017899.799599199,43365.11022044088
std,0.01140175425099145,0.0,0.0,0.0,0.0,0.0,561.3806790480426,0.0,0.0,0.0,27998.204350234795,5643.063597802492,2949.5898359808275,561.3186847712907
min,4.33,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,41381.0,0.0,0.0,0.0,2969000.0,591000.0,5010000.0,41381.0
25%,4.34,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,42842.0,0.0,0.0,0.0,3385000.0,674000.0,5019000.0,42842.0
50%,4.34,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,43329.0,0.0,0.0,0.0,3389000.0,675000.0,5019000.0,43329.0
75%,4.35,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,43816.0,0.0,0.0,0.0,3389000.0,675000.0,5019000.0,43816.0
max,4.36,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,44790.0,0.0,0.0,0.0,3427000.0,684000.0,5019000.0,44790.0
