,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,100.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.00139217088,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,27.857476956000003,1622826.0,1599862.618
std,0.00011788037539231285,0.0,0.0,0.0,0.0,0.0,0.6149077090278376,14880.22664965642,14002.952956057718
min,2.001224057,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,25.739257,1610000.0,1583141.0
25%,2.0012496365000003,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,27.433448,1610000.0,1590764.0
50%,2.0014397285,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,27.853109,1623000.0,1598082.0
75%,2.001484128,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,28.276656749999997,1635000.0,1605913.5
max,2.00164894,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.609472,1785000.0,1758891.0
