,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,20.0,20.0,5.0,994.0,994.0,994.0,994.0,994.0,994.0,994.0
mean,5.246855549265,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,27.98563168410463,1907773.6418511067,1878381.444668008
std,0.25232779847247566,0.0,0.0,0.0,0.0,0.0,0.0,0.6006603485759623,7440.808344408998,5839.935980233803
min,5.1012917398,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,25.708171,1773000.0,1747570.0
25%,5.1309719131,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,27.577220750000002,1911000.0,1875759.25
50%,5.1343143783,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,27.977454,1911000.0,1878126.0
75%,5.134636841524999,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,28.412658,1911000.0,1881175.25
max,5.916221833,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,29.70273,1923000.0,1893153.0
