,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,18.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,3.8772222222222226,200000.0,200000.0,200000.0,200000.0,1200000.0,1200000.0,1200000.0,1200000.0,-1.0,-1.0,-1.0,-1.0,32616.22807017544,31995.614035087718,34469.29824561404,34076.754385964916,255.0,29131.57894736842,1062964.9736842106,1015937.5,1079191.8135964912,49155.0,1022362.9385964912,49711.80043859649,16422.24342105263,917743.9692982456,14522.245614035088,244576.46929824562,1228338.8157894737,299527.5899122807
std,0.08329999333066543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353.7411834710938,1288.9992950237847,1385.6169930804826,1457.3147038764714,0.0,1297.5930915029767,29227.561869182457,560.5506515624016,29655.404450066864,248.31341415306514,399.6802630914354,486.3551021244093,1832.3792555637492,495.96374284837174,1736.5473149050094,16697.92424314545,1036.1890876343768,20549.625944047006
min,3.75,200000.0,200000.0,200000.0,200000.0,1200000.0,1200000.0,1200000.0,1200000.0,-1.0,-1.0,-1.0,-1.0,28000.0,28000.0,30000.0,29000.0,255.0,25000.0,574852.0,1015000.0,584332.0,48184.0,1020000.0,49008.0,15250.0,917500.0,13755.0,41041.0,1216250.0,49856.0
25%,3.78,200000.0,200000.0,200000.0,200000.0,1200000.0,1200000.0,1200000.0,1200000.0,-1.0,-1.0,-1.0,-1.0,32000.0,31000.0,34000.0,34000.0,255.0,29000.0,1062024.0,1015000.0,1077976.0,48944.0,1022500.0,49056.0,15982.0,917500.0,13755.0,248179.75,1227500.0,304051.0
50%,3.91,200000.0,200000.0,200000.0,200000.0,1200000.0,1200000.0,1200000.0,1200000.0,-1.0,-1.0,-1.0,-1.0,33000.0,32000.0,35000.0,34000.0,255.0,29000.0,1063942.0,1016250.0,1080008.0,49248.0,1022500.0,50078.0,16226.0,917500.0,14672.0,248521.0,1228750.0,304544.0
75%,3.95,200000.0,200000.0,200000.0,200000.0,1200000.0,1200000.0,1200000.0,1200000.0,-1.0,-1.0,-1.0,-1.0,33000.0,33000.0,35000.0,35000.0,255.0,30000.0,1066134.0,1016250.0,1082040.0,49248.0,1022500.0,50078.0,16226.0,917500.0,14672.0,248976.0,1228750.0,304544.0
max,3.97,200000.0,200000.0,200000.0,200000.0,1200000.0,1200000.0,1200000.0,1200000.0,-1.0,-1.0,-1.0,-1.0,35000.0,34000.0,37000.0,36000.0,255.0,31000.0,1094356.0,1018750.0,1111504.0,49704.0,1022500.0,50078.0,28243.0,918750.0,25704.0,250978.0,1228750.0,307000.0
