[Event-to-counter mappings]
pmc0=cycles_allmodes
pmc1=bus_accesses
pmc2=cycles
pmc3=data_cache_eviction
[Event counts]
nsample    pid      event          pmc0          pmc1          pmc2          pmc3
      1  20860       tick      69747587       3341542      25352710        618191 
      2  20860       tick      70041150       9577970      68650988       1209785 
      3  20860       tick      69872685       9483718      68107192       1201110 
      4  20860       tick      70131026       9578316      68630773       1210352 
      5  20860       tick      69969546       9555711      68489507       1207528 
      6  20860       tick      70038858       9555652      68516726       1208239 
      7  20860       tick      70039509       9547324      68460002       1207445 
      8  20860       tick      70038222       9573123      68619994       1209382 
      9  20860       tick      70041368       9582713      68646940       1210298 
     10  20860       tick      70042071       9550245      68495960       1207542 
     11  20860       tick      69906192       9520234      68293717       1204457 
     12  20860       tick      70041870       9581654      68655504       1210332 
     13  20860       tick      70001943       9433388      67860983       1196324 
     14  20860       tick      69835337       9531762      68332016       1205068 
     15  20860       tick      69830933       9485170      68067492       1199992 
     16  20860       tick      69623566       9457835      67932659       1197920 
     17  20860       tick      68963294       9337672      67215276       1184431 
     18  20860       tick      70216943       9590281      68731190       1211612 
     19  20860       tick      70035390       9591745      68660837       1211380 
     20  20860       tick      70038084       9588218      68684421       1210790 
     21  20860       tick      69829923       9520670      68258631       1203964 
     22  20860       tick      70039179       9576732      68641582       1209589 
     23  20860       tick      69867867       9430625      67830138       1196307 
     24  20860       tick      70043379       9585826      68674791       1210782 
     25  20860       tick      69909145       9541591      68446876       1205775 
     26  20860       tick      69748508       9478486      68049833       1200017 
     27  20860       tick      69765705       9478870      68087156       1200140 
     28  20860       tick      69612572       9441741      67872529       1196495 
     29  20860       tick      69894945       9548877      68430699       1206764 
     30  20860       tick      69780342       9503632      68198381       1201993 
     31  20860       tick      69478981       9417834      67674146       1193196 
     32  20860       tick      69114060       9378067      67399808       1187647 
     33  20860       tick      69693293       9422201      67764051       1194940 
     34  20860       tick      69786012       8694961      62482519       1101283 
     35  20860       exit        161332             0             0             0 
