,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,20.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,2.0,200000.0,200000.0,200000.0,200000.0,1900000.0,1900000.0,1900000.0,1900000.0,-1.0,-1.0,-1.0,-1.0,27679.824561403508,28951.754385964912,29265.35087719298,26846.491228070176,255.0,26078.947368421053,271788.1710526316,1250106.9078947369,339143.4649122807,48863.666666666664,1021293.8596491228,49090.28947368421,11240.855263157895,918640.350877193,9708.491228070176,22665.785087719298,1215148.0263157894,27262.997807017542
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.5747071533203,1248.2414852404268,1306.6966520010974,1295.1765003102284,0.0,1308.6003719575986,22547.688855745546,608.0517259148976,28211.8224281886,165.22638038932155,306.9624561556468,275.3800881398258,2137.4963502043865,353.9961627023944,2032.2047865381035,2347.6653640166664,412.73204910801667,2826.7924567257805
min,2.0,200000.0,200000.0,200000.0,200000.0,1900000.0,1900000.0,1900000.0,1900000.0,-1.0,-1.0,-1.0,-1.0,26000.0,28000.0,28000.0,25000.0,255.0,25000.0,252902.0,1248750.0,314496.0,48488.0,1020000.0,48960.0,10248.0,917500.0,9170.0,21749.0,1213750.0,25515.0
25%,2.0,200000.0,200000.0,200000.0,200000.0,1900000.0,1900000.0,1900000.0,1900000.0,-1.0,-1.0,-1.0,-1.0,27000.0,28000.0,28000.0,26000.0,255.0,25000.0,260026.0,1250000.0,325000.0,48792.0,1021250.0,49008.0,10736.0,918750.0,9180.0,22022.0,1215000.0,26730.0
50%,2.0,200000.0,200000.0,200000.0,200000.0,1900000.0,1900000.0,1900000.0,1900000.0,-1.0,-1.0,-1.0,-1.0,27000.0,28000.0,29000.0,26000.0,255.0,26000.0,263040.0,1250000.0,328750.0,48792.0,1021250.0,49008.0,10980.0,918750.0,9180.0,22204.0,1215000.0,26730.0
75%,2.0,200000.0,200000.0,200000.0,200000.0,1900000.0,1900000.0,1900000.0,1900000.0,-1.0,-1.0,-1.0,-1.0,28000.0,29000.0,30000.0,27000.0,255.0,27000.0,269616.0,1250000.0,336519.0,48944.0,1021250.0,49008.0,10980.0,918750.0,9180.0,22272.25,1215000.0,26730.0
max,2.0,200000.0,200000.0,200000.0,200000.0,1900000.0,1900000.0,1900000.0,1900000.0,-1.0,-1.0,-1.0,-1.0,31000.0,33000.0,33000.0,31000.0,255.0,30000.0,410178.0,1251250.0,512500.0,49552.0,1022500.0,50029.0,25254.0,918750.0,22950.0,40040.0,1216250.0,48640.0
