[Event-to-counter mappings]
pmc1=l2_cache_accesses
pmc2=l2_cache_refills
pmc3=l2_cache_writebacks
pmc4=llc_accesses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  31185       tick        206301         15719          5472        206301 
      2  31185       tick         83431          1686          3178         83431 
      3  31185       tick         83874          1807          3488         83874 
      4  31185       tick         82748          1576          3244         82748 
      5  31185       tick         83236          1810          3308         83236 
      6  31185       tick         92895          1962          2786         92895 
      7  31185       tick         83058          1730          3173         83058 
      8  31185       tick         83266          1970          3267         83266 
      9  31185       tick         83528          1901          3466         83528 
     10  31185       tick         84593          1747          3492         84593 
     11  31185       tick         84093          1731          3513         84093 
     12  31185       tick         84132          1810          3317         84132 
     13  31185       tick         84309          2025          3505         84309 
     14  31185       tick         83318          1706          3489         83318 
     15  31185       tick         84825          1725          3351         84825 
     16  31185       tick         85075          1865          3212         85075 
     17  31185       tick         85200          1716          3202         85200 
     18  31185       tick         84334          1690          3338         84334 
     19  31185       tick         83422          1590          3395         83422 
     20  31185       tick         84928          1643          3454         84928 
     21  31185       tick         84604          1732          3374         84604 
     22  31185       tick         83864          1673          3278         83864 
     23  31185       tick         85026          1796          3377         85026 
     24  31185       tick         83622          1661          3370         83622 
     25  31185       tick         84217          1719          3358         84217 
     26  31185       tick         85227          1749          3015         85227 
     27  31185       tick         83488          1801          3448         83488 
     28  31185       tick         83367          1661          3241         83367 
     29  31185       tick         83891          1623          3267         83891 
     30  31185       tick         83733          1754          3347         83733 
     31  31185       tick         84185          1919          3367         84185 
     32  31185       tick         84878          1757          3224         84878 
     33  31185       tick         84083          1637          3312         84083 
     34  31185       tick         84420          1625          3346         84420 
     35  31185       tick         84026          1668          3424         84026 
     36  31185       tick         85996          1931          3268         85996 
     37  31185       tick         84472          1747          3398         84472 
     38  31185       tick         84345          1723          3326         84345 
     39  31185       tick         84027          1700          3376         84027 
     40  31185       tick         84788          1777          3378         84788 
     41  31185       tick         84438          1718          3235         84438 
     42  31185       tick         83958          1957          2986         83958 
     43  31185       tick         84314          1916          3482         84314 
     44  31185       tick         83941          1739          3384         83941 
     45  31185       tick         84160          1655          3391         84160 
     46  31185       tick         82727          1929          3305         82727 
     47  31185       tick         87879          1830          3551         87879 
     48  31185       tick         84898          1853          3333         84898 
     49  31185       tick         84150          1687          3279         84150 
     50  31185       tick         83820          1679          3231         83820 
     51  31185       tick         83256          1591          3241         83256 
     52  31185       tick         84811          1708          3206         84811 
     53  31185       tick         84471          1560          3192         84471 
     54  31185       tick         83443          1671          3289         83443 
     55  31185       exit         73043          3159          3348         73043 
