[Event-to-counter mappings]
pmc0=cycles_allmodes
pmc1=bus_accesses
pmc2=cycles
pmc3=data_cache_eviction
[Event counts]
nsample    pid      event          pmc0          pmc1          pmc2          pmc3
      1   1511       tick     110287092         35676      84219818        546587 
      2   1511       tick     110005993         11652     106212873        685405 
      3   1511       tick     110000810         11656     106267152        690680 
      4   1511       tick     110005656         11211     106180429        686121 
      5   1511       tick     109911440         10068     106303967        689884 
      6   1511       tick     110143843         12415     106255774        686512 
      7   1511       tick     110031837         10367     106336862        687771 
      8   1511       tick     110027272         11276     106289958        687513 
      9   1511       tick     110028384         11832     106233753        686527 
     10   1511       tick     110029524         11320     106391639        690948 
     11   1511       tick     109972919         13155     106116915        683556 
     12   1511       tick     110032455         12624     106230006        689022 
     13   1511       tick     110006036         11364     106233135        686204 
     14   1511       tick     108945854         11322     105241129        682610 
     15   1511       tick     111052115         11080     107227677        692601 
     16   1511       tick     110029168         11599     106258986        686139 
     17   1511       tick     110029840         11664     106266458        688018 
     18   1511       tick     110028835          9059     106245243        686661 
     19   1511       tick     110032613         10521     106332070        687251 
     20   1511       tick     110028633         10788     106282780        687139 
     21   1511       tick     109978553         12404     106119752        684110 
     22   1511       tick     110028197         11912     106377139        688685 
     23   1511       tick     110004309         11240     106192811        684809 
     24   1511       tick     110003986         14004     106195402        684473 
     25   1511       tick     110028219         12954     106278793        685195 
     26   1511       tick     110026758         13616     106267661        685568 
     27   1511       tick     110027964         11250     106304850        686419 
     28   1511       tick     110029315         11543     106240031        684657 
     29   1511       tick     110030740         10762     106305289        687183 
     30   1511       tick     107102557         10468     103456061        666932 
     31   1511       tick     112868762         11915     108986092        703217 
     32   1511       tick     110028239         10145     106279226        685158 
     33   1511       tick     110003708         12057     106167692        684239 
     34   1511       tick     110003275         11395     106244156        684802 
     35   1511       tick     110027966          9279     106208139        682935 
     36   1511       tick     110031724          9639     106329128        685146 
     37   1511       tick     110026216         10528     106311394        685457 
     38   1511       tick     110029629         13376     106184793        683443 
     39   1511       tick     110027485         12132     106248029        687466 
     40   1511       tick     110003565         12116     106317171        686133 
     41   1511       exit      68101059         10206      65214899        421950 
