[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   6600       tick       1279049          2258      14234983 
      2   6600       tick       2234082            16      23810546 
      3   6600       tick       2232275            11      23790858 
      4   6600       tick       2230652            10      23774078 
      5   6600       tick       2234937            13      23819002 
      6   6600       tick       2235740             9      23828444 
      7   6600       tick       2231595            13      23783160 
      8   6600       tick       2225964             9      23724751 
      9   6600       tick       2221117            16      23671537 
     10   6600       tick       2234687             9      23816343 
     11   6600       tick       2233354            11      23801293 
     12   6600       tick       2233603            10      23806303 
     13   6600       tick       2234487             9      23815738 
     14   6600       tick       2235076            13      23820635 
     15   6600       tick       2234479            11      23813579 
     16   6600       tick       2231538             8      23782240 
     17   6600       tick       2235082             9      23819920 
     18   6600       tick       2233263            11      23801718 
     19   6600       tick       2233014            14      23798646 
     20   6600       tick       2233702            11      23805696 
     21   6600       tick       2233162            12      23800140 
     22   6600       tick       2234882             8      23818855 
     23   6600       tick       2234533            13      23814585 
     24   6600       tick       2234849            11      23818596 
     25   6600       tick       2233117            11      23799312 
     26   6600       tick       2234506            12      23814958 
     27   6600       exit        647166            92       6895279 
