[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   5445       tick          7476        897687      24198485 
      2   5445       tick          3121       1102379      29662534 
      3   5445       tick          2935       1096206      29637985 
      4   5445       tick          3135       1099168      29553966 
      5   5445       tick          3253       1100776      29616395 
      6   5445       tick          3062       1098916      29638008 
      7   5445       tick          2908       1098276      29655740 
      8   5445       tick          3266       1096322      29602220 
      9   5445       tick          3172       1098456      29610889 
     10   5445       tick          2898       1092319      29595893 
     11   5445       tick          3137       1099341      29615524 
     12   5445       tick          2666       1102846      29649541 
     13   5445       tick          2906       1099630      29655020 
     14   5445       tick          3052       1097440      29666238 
     15   5445       tick          2789       1102194      29680934 
     16   5445       tick          2794       1095158      29634347 
     17   5445       tick          3014       1101006      29635474 
     18   5445       tick          3166       1097882      29599828 
     19   5445       tick          2755       1101863      29656735 
     20   5445       tick          2708       1101403      29639656 
     21   5445       tick          2759       1099396      29655996 
     22   5445       tick          2576       1094512      29638892 
     23   5445       tick          3115       1102958      29632756 
     24   5445       tick          3161       1099953      29619108 
     25   5445       tick          2781       1099505      29657338 
     26   5445       tick          3235       1099126      29635462 
     27   5445       tick          2674       1099725      29648259 
     28   5445       tick          3113       1096072      29547725 
     29   5445       tick          2716       1097739      29646176 
     30   5445       tick          2753       1100965      29636788 
     31   5445       tick          2796       1098066      29672669 
     32   5445       exit          3543       1066495      28811973 
