,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,5.0,5.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,16.1255116555,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,31.296838597999997,1645622.0,1623463.441
std,0.03765167371733438,0.0,0.0,0.0,0.0,0.0,0.0,0.5847641706776678,7520.217395106984,6511.911322614321
min,16.0943234,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,29.5473,1635000.0,1610367.0
25%,16.108171823,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,30.884,1635000.0,1617663.25
50%,16.108279024,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,31.288119,1648000.0,1623421.5
75%,16.127263111,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,31.692238,1648000.0,1628236.25
max,16.1895209195,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,33.075567,1661000.0,1648560.0
