,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,5.0,5.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0
mean,6.252000000000001,100000.0,700000.0,700000.0,700000.0,700000.0,41399.10954773869,0.0,0.0,0.0,3121603.0150753767,621459.296482412,5017643.216080402,41399.59899497488
std,0.010954451150103088,0.0,0.0,0.0,0.0,0.0,536.3419085963703,0.0,0.0,0.0,13402.085146439278,2668.2991642839447,3221.897804293391,536.547536151548
min,6.24,100000.0,700000.0,700000.0,700000.0,700000.0,39920.0,0.0,0.0,0.0,3011000.0,599000.0,5010000.0,39920.0
25%,6.25,100000.0,700000.0,700000.0,700000.0,700000.0,40894.0,0.0,0.0,0.0,3118000.0,621000.0,5019000.0,40894.0
50%,6.25,100000.0,700000.0,700000.0,700000.0,700000.0,41381.0,0.0,0.0,0.0,3122000.0,621000.0,5019000.0,41381.0
75%,6.25,100000.0,700000.0,700000.0,700000.0,700000.0,41868.0,0.0,0.0,0.0,3122000.0,622000.0,5019000.0,41868.0
max,6.27,100000.0,700000.0,700000.0,700000.0,700000.0,42842.0,0.0,0.0,0.0,3236000.0,644000.0,5019000.0,42842.0
