[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  22735       tick         14000         58389       1435335 
      2  22735       tick           688         71854       1677388 
      3  22735       tick             2        126271       2981367 
      4  22735       tick           475         27445        833704 
      5  22735       tick            38           949        247318 
      6  22735       tick            55           966        245215 
      7  22735       tick            36           905        250383 
      8  22735       tick            53           979        247768 
      9  22735       tick            63           984        247584 
     10  22735       tick            31           957        248058 
     11  22735       tick            41           953        248141 
     12  22735       tick            60           948        247928 
     13  22735       tick            78          1009        244763 
     14  22735       tick            36           977        248282 
     15  22735       tick            55           972        246786 
     16  22735       tick            62          1054        247624 
     17  22735       tick            87           961        247892 
     18  22735       tick            39           948        248222 
     19  22735       tick            44           990        248028 
     20  22735       tick            37           946        247556 
     21  22735       tick            38           984        247849 
     22  22735       tick            36          1030        247636 
     23  22735       tick            45           990        247600 
     24  22735       tick            55          1010        247913 
     25  22735       tick            54          1030        247005 
     26  22735       tick            46           998        247878 
     27  22735       tick            40           950        247980 
     28  22735       tick            39           999        248036 
     29  22735       tick            55           985        248428 
     30  22735       tick            47           970        247925 
     31  22735       tick            56          1010        247282 
     32  22735       tick            66           989        247647 
     33  22735       tick            58           971        240232 
     34  22735       tick            41          1050        252942 
     35  22735       tick            61           984        247302 
     36  22735       tick            51           986        247629 
     37  22735       tick            26           982        247766 
     38  22735       tick            40           985        247726 
     39  22735       tick            36          1051        248301 
     40  22735       tick            40           995        247724 
     41  22735       tick            33           969        247614 
     42  22735       tick            47          1000        247877 
     43  22735       tick            34           975        243342 
     44  22735       tick            57          1020        252042 
     45  22735       tick            41           973        247878 
     46  22735       tick            43           949        247712 
     47  22735       tick            39           930        247915 
     48  22735       tick            44           981        247951 
     49  22735       tick            37           970        247848 
     50  22735       tick            37           956        247003 
     51  22735       tick            50           971        248270 
     52  22735       tick            57           978        247389 
     53  22735       tick            47           947        244649 
     54  22735       tick            59          1044        248518 
     55  22735       tick            42           946        247748 
     56  22735       tick            25           985        247979 
     57  22735       tick            60          1003        248055 
     58  22735       tick            52           957        248534 
     59  22735       tick            43          1000        247251 
     60  22735       tick            49           998        247702 
     61  22735       tick            37           963        247433 
     62  22735       tick            38           969        248065 
     63  22735       tick            49           968        248161 
     64  22735       tick            39           960        247781 
     65  22735       tick            46           960        247438 
     66  22735       tick            39           986        248120 
     67  22735       tick            43           951        248130 
     68  22735       tick            68          1013        248000 
     69  22735       tick            55          1007        247485 
     70  22735       tick            53           966        240266 
     71  22735       tick            59          1033        255189 
     72  22735       tick            44           978        248400 
     73  22735       tick            38           971        247933 
     74  22735       tick            62          1037        246057 
     75  22735       tick            61           959        247606 
     76  22735       tick            29          1000        248463 
     77  22735       tick            32           965        247346 
     78  22735       tick            39           986        247153 
     79  22735       tick            46          1003        248099 
     80  22735       tick            36           956        241634 
     81  22735       tick            50          1004        253778 
     82  22735       tick            57           977        247898 
     83  22735       tick            51           991        248010 
     84  22735       tick            43           940        248183 
     85  22735       tick            53          1027        247765 
     86  22735       tick            41           979        247968 
     87  22735       tick            47          1001        247111 
     88  22735       tick            47           981        248208 
     89  22735       tick            44          1014        247737 
     90  22735       tick            44           981        248172 
     91  22735       tick            27           976        247756 
     92  22735       tick            35          1003        247820 
     93  22735       tick            39           929        248211 
     94  22735       tick            58          1023        245378 
     95  22735       tick            47           995        247586 
     96  22735       tick            56           976        247644 
     97  22735       tick            52          1030        247678 
     98  22735       tick            43           961        247566 
     99  22735       tick            46          1006        247598 
    100  22735       tick            35           988        248094 
    101  22735       tick            38           960        248416 
    102  22735       tick            45           996        248147 
    103  22735       tick            39           972        248536 
    104  22735       tick            50           955        248577 
    105  22735       tick            42          1010        247083 
    106  22735       tick            34          1000        247844 
    107  22735       tick            46           943        238272 
    108  22735       tick            48          1045        256727 
    109  22735       tick            56          1020        248384 
    110  22735       tick            45           961        247877 
    111  22735       tick            58           982        248082 
    112  22735       tick            49           997        247971 
    113  22735       tick            28           973        248338 
    114  22735       tick            50          1037        245460 
    115  22735       tick            64          1007        247254 
    116  22735       tick            38          1032        248344 
    117  22735       tick            64           950        239162 
    118  22735       tick            56          1057        255604 
    119  22735       tick            48           997        247623 
    120  22735       tick            52          1010        248374 
    121  22735       tick            45           997        248293 
    122  22735       tick            55           988        247757 
    123  22735       tick            43           981        247673 
    124  22735       tick            40           996        247284 
    125  22735       tick            47           985        247607 
    126  22735       tick            39           985        247738 
    127  22735       tick            38           959        247674 
    128  22735       tick            50           975        247765 
    129  22735       tick            33          1028        248042 
    130  22735       tick            53           958        248073 
    131  22735       tick            45           998        248236 
    132  22735       tick            83           981        247962 
    133  22735       tick            62          1005        247395 
    134  22735       tick            53          1068        242103 
    135  22735       tick            40           999        250375 
    136  22735       tick            22           982        247547 
    137  22735       tick            31           969        248075 
    138  22735       tick            47           961        248076 
    139  22735       tick            35           948        247554 
    140  22735       tick            30           989        247788 
    141  22735       tick            42           958        247953 
    142  22735       tick            46          1011        247433 
    143  22735       tick            42          1007        248014 
    144  22735       tick            24           960        247060 
    145  22735       tick            52           987        247429 
    146  22735       tick            46           994        247880 
    147  22735       tick            30           972        248369 
    148  22735       tick            38           988        248365 
    149  22735       tick            55           993        248269 
    150  22735       tick            22           931        247857 
    151  22735       tick            39          1008        247544 
    152  22735       tick            30           995        247495 
    153  22735       tick            36           956        248228 
    154  22735       tick            54          1036        244681 
    155  22735       tick            55           966        247880 
