,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,100.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.0045279759800003,100000.0,299999.0,299999.0,299999.0,299999.0,31.128927233000002,1612692.0,1586143.476
std,0.00023427901614651316,0.0,0.0,0.0,0.0,0.0,0.6003774553731787,13537.148532478706,8656.62748631711
min,2.004212355,100000.0,299999.0,299999.0,299999.0,299999.0,29.34524,1585000.0,1571176.0
25%,2.00434395125,100000.0,299999.0,299999.0,299999.0,299999.0,30.713027,1610000.0,1579532.25
50%,2.004478907,100000.0,299999.0,299999.0,299999.0,299999.0,31.101603,1610000.0,1585610.0
75%,2.00463529,100000.0,299999.0,299999.0,299999.0,299999.0,31.55235,1623000.0,1591573.25
max,2.005169941,100000.0,299999.0,299999.0,299999.0,299999.0,32.93568,1661000.0,1632803.0
