,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,8.0,4.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0
mean,2.0,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,38885.125,0.0,0.0,0.0,2975778.75,592037.5,5017920.0,38882.69
std,0.0,0.0,0.0,0.0,0.0,0.0,576.9726281567025,0.0,0.0,0.0,21777.226819488158,4390.351664123084,2926.4834497613615,575.164020922471
min,2.0,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,36998.0,0.0,0.0,0.0,2965000.0,590000.0,5010000.0,36998.0
25%,2.0,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,38459.0,0.0,0.0,0.0,2969000.0,591000.0,5019000.0,38459.0
50%,2.0,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,38946.0,0.0,0.0,0.0,2973000.0,591000.0,5019000.0,38946.0
75%,2.0,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,39433.0,0.0,0.0,0.0,2973000.0,592000.0,5019000.0,39433.0
max,2.0,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,40407.0,0.0,0.0,0.0,3152000.0,627000.0,5019000.0,40407.0
