[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   6400       tick           426          2433      23852440 
      2   6400       tick             0             2      24230246 
      3   6400       tick             0             5      24147715 
      4   6400       tick             0             3      24243408 
      5   6400       tick             0             0      24255208 
      6   6400       tick             0             3      24118107 
      7   6400       tick             0             0      24253577 
      8   6400       tick             0             1      24251105 
      9   6400       tick             0             0      24256758 
     10   6400       tick             0             1      24245727 
     11   6400       tick             0             3      24240933 
     12   6400       tick             0             0      23507284 
     13   6400       tick             0             5      24918594 
     14   6400       tick             0             8      24241604 
     15   6400       tick             0             0      24243230 
     16   6400       tick             0             1      24234102 
     17   6400       tick             0             0      24257044 
     18   6400       tick             0             1      24251194 
     19   6400       tick             0             1      24195446 
     20   6400       tick             0             2      24244550 
     21   6400       tick             0             1      24253706 
     22   6400       tick             0             0      24244777 
     23   6400       tick             0             1      24224517 
     24   6400       tick             0             0      24240928 
     25   6400       tick             0             0      24240049 
     26   6400       tick             0             0      24205025 
     27   6400       tick             0             0      24256420 
     28   6400       tick             0             0      24251038 
     29   6400       tick             0             2      24242141 
     30   6400       tick             0             1      24246390 
     31   6400       tick             0             2      24243619 
     32   6400       tick             0             1      24243964 
     33   6400       tick             0             1      24240805 
     34   6400       tick             0             2      24232551 
     35   6400       tick             0             0      24254321 
     36   6400       tick             0             1      24250205 
     37   6400       exit            47            95       7976174 
