[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  32271       tick         15965        630804       4600021 
      2  32271       tick           941          7093        252845 
      3  32271       tick           701          7037        251622 
      4  32271       tick           843          6942        250971 
      5  32271       tick          1043          6973        250217 
      6  32271       tick           801          7135        249639 
      7  32271       tick           829          6974        251211 
      8  32271       tick           812          7009        251435 
      9  32271       tick           794          7049        250332 
     10  32271       tick           795          6957        251453 
     11  32271       tick           790          7012        250904 
     12  32271       tick           830          6977        251063 
     13  32271       tick           827          7010        251102 
     14  32271       tick           915          7046        251100 
     15  32271       tick           946          7081        250526 
     16  32271       tick           735          7042        251055 
     17  32271       tick           752          6946        251336 
     18  32271       tick           613          7006        251639 
     19  32271       tick           776          7014        250858 
     20  32271       tick           685          7038        251927 
     21  32271       tick           934          6976        250282 
     22  32271       tick           760          7042        251492 
     23  32271       tick           843          7011        251416 
     24  32271       tick           713          7006        251330 
     25  32271       tick           900          6911        247731 
     26  32271       tick           902          7114        253677 
     27  32271       tick           809          6950        251530 
     28  32271       tick           757          7053        251474 
     29  32271       tick           863          6990        250731 
     30  32271       tick           707          7016        251597 
     31  32271       tick           662          7019        251417 
     32  32271       tick           936          7052        249817 
     33  32271       tick           647          7045        251579 
     34  32271       tick           736          7068        251617 
     35  32271       tick           894          7023        250897 
     36  32271       tick           974          6991        249267 
     37  32271       tick           686          7002        251531 
     38  32271       tick           752          7111        251290 
     39  32271       tick           796          7109        251231 
     40  32271       tick           808          7153        250719 
     41  32271       tick           778          7103        251600 
     42  32271       tick           770          7159        251049 
     43  32271       tick           706          7127        251648 
     44  32271       tick           738          7132        251510 
     45  32271       tick           805          7151        251194 
     46  32271       tick          1021          7131        249835 
     47  32271       tick           714          7090        251312 
     48  32271       tick           645          7185        251640 
     49  32271       tick           743          7125        251186 
     50  32271       tick           824          7186        251254 
     51  32271       tick           802          7215        251554 
     52  32271       tick           817          7118        250350 
     53  32271       tick           816          7935        231950 
     54  32271       tick          1044          7049        250902 
     55  32271       tick           972          7106        250322 
     56  32271       tick           824          7077        250971 
     57  32271       tick           750          7085        251666 
     58  32271       tick           706          7039        251666 
     59  32271       tick           786          7098        251465 
     60  32271       tick           740          7152        250462 
     61  32271       tick           780          7091        251387 
     62  32271       tick           862          7078        250780 
     63  32271       tick           874          7099        251147 
     64  32271       exit          2647         16033        318227 
