cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,21000,255,21000,110148,915000,100650,48184,1021250,49008,120231,952500,114240,42497,1216250,51072
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,20000,255,21000,112614,915000,102480,48184,1021250,49008,142740,952500,135184,43953,1216250,52288
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,20000,255,21000,55348,915000,50325,48184,1021250,49008,142984,952500,135184,39767,1216250,47424
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,20000,255,21000,39456,915000,35685,48184,1021250,49008,142496,952500,135184,39767,1216250,47424
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,20000,255,21000,38634,915000,34770,48488,1021250,49008,142740,952500,135184,39767,1216250,47424
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,20000,255,21000,37264,915000,33855,48184,1021250,49008,142984,952500,135184,39221,1216250,47424
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,20000,255,21000,39182,915000,35685,48184,1021250,49008,142740,952500,135184,39494,1216250,47424
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,20000,255,21000,38360,915000,34770,48184,1021250,49008,142984,952500,135184,39494,1216250,47424
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,20000,255,21000,37812,915000,33855,48032,1020000,48960,142740,952500,135184,39767,1215000,47385
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,20000,255,21000,40004,915000,36600,48184,1020000,48960,142984,952500,135184,40222,1216250,48640
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,20000,255,21000,40552,915000,36600,48032,1020000,48960,142984,952500,135184,39494,1215000,47385
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,20000,255,21000,37812,915000,33855,48032,1021250,49008,142740,952500,135184,39494,1215000,47385
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,20000,255,21000,38360,915000,34770,48184,1021250,49008,143472,952500,136136,39221,1216250,47424
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,20000,255,21000,38360,915000,34770,48184,1021250,49008,142984,952500,135184,39494,1215000,47385
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,20000,255,21000,37812,915000,33855,48184,1021250,49008,142984,952500,135184,39221,1216250,47424
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,20000,255,21000,39730,915000,35685,48184,1021250,49008,143472,952500,136136,39039,1216250,47424
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,20000,255,21000,38360,915000,34770,48488,1021250,49008,144021,952500,137088,37219,1216250,44992
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,20000,255,21000,37812,916250,33892,48488,1021250,49008,142984,952500,135184,36764,1216250,43776
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,21000,255,21000,37812,916250,33892,48184,1021250,49008,143228,952500,136136,35763,1215000,42525
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,20000,255,21000,36442,915000,32940,48184,1020000,48960,143228,952500,136136,36218,1215000,43740
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,20000,255,21000,38086,915000,34770,48488,1021250,49008,143228,952500,136136,36218,1215000,43740
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,20000,255,21000,38360,915000,34770,48488,1021250,49008,143228,952500,136136,35490,1215000,42525
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,20000,255,21000,36442,916250,32976,48488,1021250,49008,143472,952500,136136,36218,1215000,43740
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,20000,255,21000,38634,916250,34808,48488,1021250,49008,143716,952500,136136,36218,1215000,43740
600000,600000,600000,600000,200000,200000,200000,200000,-1,-1,-1,-1,22000,23000,23000,21000,255,21000,36990,915000,32940,48488,1021250,49008,143472,952500,136136,35763,1215000,42525
