,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,18.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,2.0,1200000.0,1200000.0,1200000.0,1200000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,22052.63157894737,23070.175438596492,23109.64912280702,20399.122807017542,255.0,21103.070175438595,35137.495614035084,915002.7412280702,31660.63157894737,48243.0,1021422.697368421,49012.39035087719,56297.51535087719,1176543.3114035088,65495.05701754386,22508.730263157893,1215013.7061403508,26983.370614035088
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.54212477747654,255.72300418214056,312.7950698708223,494.71858827881823,0.0,304.3844509262644,11650.81645245396,155.0191300843703,10662.196828881642,143.63464028607407,484.2862250501034,49.502814162292864,1736.0793975187619,530.3059448303605,2092.575734718594,1608.2722336817167,130.3152274742433,1974.180221777547
min,2.0,1200000.0,1200000.0,1200000.0,1200000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,22000.0,23000.0,23000.0,20000.0,255.0,21000.0,30414.0,913750.0,27450.0,47728.0,1020000.0,48034.0,55022.0,1176250.0,64680.0,21749.0,1215000.0,25515.0
25%,2.0,1200000.0,1200000.0,1200000.0,1200000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,22000.0,23000.0,23000.0,20000.0,255.0,21000.0,32332.0,915000.0,29280.0,48184.0,1021250.0,49008.0,55510.0,1176250.0,64680.0,21749.0,1215000.0,25515.0
50%,2.0,1200000.0,1200000.0,1200000.0,1200000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,22000.0,23000.0,23000.0,20000.0,255.0,21000.0,33154.0,915000.0,30195.0,48184.0,1021250.0,49008.0,55754.0,1176250.0,64680.0,22022.0,1215000.0,26730.0
75%,2.0,1200000.0,1200000.0,1200000.0,1200000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,22000.0,23000.0,23000.0,21000.0,255.0,21000.0,33976.0,915000.0,30195.0,48184.0,1021250.0,49008.0,55998.0,1176250.0,64735.0,22204.0,1215000.0,26730.0
max,2.0,1200000.0,1200000.0,1200000.0,1200000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,23000.0,24000.0,24000.0,22000.0,255.0,22000.0,112888.0,916250.0,102480.0,48792.0,1022500.0,49056.0,71248.0,1177500.0,83496.0,34034.0,1216250.0,41310.0
