[Event-to-counter mappings]
pmc1=l2_cache_accesses
pmc2=l2_cache_refills
pmc3=l2_cache_writebacks
pmc4=llc_accesses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   7711       tick         15160          2687           751         15160 
      2   7711       tick             0             0             0             0 
      3   7711       tick             0             0             0             0 
      4   7711       tick             0             0             0             0 
      5   7711       tick             0             0             0             0 
      6   7711       tick             0             0             0             0 
      7   7711       tick             0             0             0             0 
      8   7711       tick             0             0             0             0 
      9   7711       tick             0             0             0             0 
     10   7711       tick             0             0             0             0 
     11   7711       tick             0             0             0             0 
     12   7711       tick             0             0             0             0 
     13   7711       tick             0             0             0             0 
     14   7711       tick             0             0             0             0 
     15   7711       tick             0             0             0             0 
     16   7711       tick             0             0             0             0 
     17   7711       tick             0             0             0             0 
     18   7711       tick             0             0             0             0 
     19   7711       tick             0             0             0             0 
     20   7711       exit           465           166            14           465 
