,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,18.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,4.972777777777779,200000.0,200000.0,200000.0,200000.0,900000.0,900000.0,900000.0,900000.0,-1.0,-1.0,-1.0,-1.0,31078.947368421053,29848.684210526317,33723.68421052631,32197.36842105263,255.0,26585.526315789473,1331326.3421052631,941389.802631579,1252445.6600877193,48825.333333333336,1021321.2719298246,49026.412280701756,11913.995614035088,917686.4035087719,10440.660087719298,35829.853070175435,1215084.9780701755,43055.20175438596
std,0.006691131580687137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.7350828735455,1029.8396445391052,1084.540932433521,1137.0260438561518,0.0,880.3901154317405,59492.09827229956,572.0602485692042,55826.26293823581,163.12954020178836,301.7664560939806,126.7268802524675,2008.0757494092038,445.75088335261825,1852.7965037223346,2635.1347298189985,314.9903182907801,3197.6357967842487
min,4.96,200000.0,200000.0,200000.0,200000.0,900000.0,900000.0,900000.0,900000.0,-1.0,-1.0,-1.0,-1.0,28000.0,26000.0,30000.0,28000.0,255.0,23000.0,283590.0,941250.0,268284.0,48184.0,1020000.0,48960.0,10492.0,917500.0,9170.0,30485.0,1215000.0,36450.0
25%,4.97,200000.0,200000.0,200000.0,200000.0,900000.0,900000.0,900000.0,900000.0,-1.0,-1.0,-1.0,-1.0,31000.0,29000.0,33000.0,32000.0,255.0,26000.0,1336572.0,941250.0,1257176.0,48792.0,1021250.0,49008.0,11529.0,917500.0,10087.0,34034.0,1215000.0,41310.0
50%,4.97,200000.0,200000.0,200000.0,200000.0,900000.0,900000.0,900000.0,900000.0,-1.0,-1.0,-1.0,-1.0,31000.0,30000.0,34000.0,33000.0,255.0,27000.0,1338764.0,941250.0,1259256.0,48792.0,1021250.0,49008.0,11529.0,917500.0,10087.0,35490.0,1215000.0,42525.0
75%,4.98,200000.0,200000.0,200000.0,200000.0,900000.0,900000.0,900000.0,900000.0,-1.0,-1.0,-1.0,-1.0,32000.0,31000.0,34000.0,33000.0,255.0,27000.0,1340408.0,941250.0,1260940.0,48944.0,1021250.0,49008.0,11773.0,917500.0,10087.0,37037.0,1215000.0,44955.0
max,4.98,200000.0,200000.0,200000.0,200000.0,900000.0,900000.0,900000.0,900000.0,-1.0,-1.0,-1.0,-1.0,32000.0,31000.0,35000.0,33000.0,255.0,28000.0,1361506.0,948750.0,1280701.0,49248.0,1022500.0,50078.0,24766.0,918750.0,22032.0,47502.0,1216250.0,57152.0
