,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,14.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,9.784886617207144,100000.0,599999.0,599999.0,599999.0,599999.0,31.091235389,1780953.0,1757957.621
std,0.4504353462458287,0.0,0.0,0.0,0.0,0.0,0.5972514546165872,10130.025094164792,9351.489805316474
min,9.1007747502,100000.0,599999.0,599999.0,599999.0,599999.0,29.174267,1760000.0,1741517.0
25%,9.329372125225,100000.0,599999.0,599999.0,599999.0,599999.0,30.681941,1773000.0,1751243.0
50%,10.014280169,100000.0,599999.0,599999.0,599999.0,599999.0,31.124917500000002,1785000.0,1756680.0
75%,10.060349741749999,100000.0,599999.0,599999.0,599999.0,599999.0,31.490178,1785000.0,1763896.75
max,10.1645992477,100000.0,599999.0,599999.0,599999.0,599999.0,32.857965,1861000.0,1837841.0
